pid,rank,name,link,points,points_moved,tourneys_played,points_losing,points_gaining
bu04,1161T,Federico Bertuccioli,/en/players/federico-bertuccioli/bu04/overview,7,-,10,-,-
p0ck,1161T,Samuel Puskar,/en/players/samuel-puskar/p0ck/overview,7,-,10,-,-
w0e2,1161T,Mark Wallner,/en/players/mark-wallner/w0e2/overview,7,-,10,-,-
b0jl,1164,Niccolo Baroni,/en/players/niccolo-baroni/b0jl/overview,7,+1,10,1,-
b0bz,1165,Maxence Bertimon,/en/players/maxence-bertimon/b0bz/overview,7,+1,11,-,-
m0tu,1166,Alejandro Melero Kretzer,/en/players/alejandro-melero-kretzer/m0tu/overview,7,-,11,-,-
s0a6,1167,Michael Shaw,/en/players/michael-shaw/s0a6/overview,7,-,11,-,-
mv39,1168,Tomohiro Masabayashi,/en/players/tomohiro-masabayashi/mv39/overview,7,-,11,-,-
b0ci,1169,Christopher Bulus,/en/players/christopher-bulus/b0ci/overview,7,-,11,-,-
w0an,1170,Milan Welte,/en/players/milan-welte/w0an/overview,7,-,12,-,-
mm67,1171,Ryotero Matsumura,/en/players/ryotero-matsumura/mm67/overview,7,-,12,-,-
c0p0,1172T,Sergio Callejon Hernando,/en/players/sergio-callejon-hernando/c0p0/overview,7,+1,12,-,-
d0hz,1172T,Mateo Del Pino,/en/players/mateo-del-pino/d0hz/overview,7,-,12,-,-
b0mr,1174,Evan Bynoe,/en/players/evan-bynoe/b0mr/overview,7,-,12,-,-
bt42,1175,Dominik Boehler,/en/players/dominik-boehler/bt42/overview,7,-,13,-,-
m0ho,1176,Mihai Razvan Marinescu,/en/players/mihai-razvan-marinescu/m0ho/overview,7,-,13,-,-
g0bx,1177,Corey Gaal,/en/players/corey-gaal/g0bx/overview,7,-,13,-,-
mw62,1178,Nikita Mashtakov,/en/players/nikita-mashtakov/mw62/overview,7,-,14,-,-
b0hd,1179,Nikola Basic,/en/players/nikola-basic/b0hd/overview,7,-,15,-,-
b0mi,1180T,Omar Brigida,/en/players/omar-brigida/b0mi/overview,7,-,15,-,-
cn05,1180T,Giovanni Calvano,/en/players/giovanni-calvano/cn05/overview,7,-,15,-,-
h0aa,1180T,Sean Hodkin,/en/players/sean-hodkin/h0aa/overview,7,-,15,-,-
p0b7,1183,Sergei Pogosian,/en/players/sergei-pogosian/p0b7/overview,7,-,17,-,-
h756,1184,Robin Haase,/en/players/robin-haase/h756/overview,6,-,1,-,-
y124,1185,Donald Young,/en/players/donald-young/y124/overview,6,-2,2,-,-
b0pu,1186,Reda Bennani,/en/players/reda-bennani/b0pu/overview,6,-,4,-,-
de12,1187T,Karol Drzewiecki,/en/players/karol-drzewiecki/de12/overview,6,-,4,-,-
k771,1187T,Marsel Ilhan,/en/players/marsel-ilhan/k771/overview,6,-,4,-,-
t0hb,1189,Radomir Tomic,/en/players/radomir-tomic/t0hb/overview,6,-,4,-,-
n0al,1190,Govind Nanda,/en/players/govind-nanda/n0al/overview,6,-,4,-,-
p0fr,1191,Gerard Planelles Ripoll,/en/players/gerard-planelles-ripoll/p0fr/overview,6,-,5,-,-
f0gd,1192T,Jakub Filip,/en/players/jakub-filip/f0gd/overview,6,-,6,-,-
s0tb,1192T,Elijah Strode,/en/players/elijah-strode/s0tb/overview,6,-,6,-,-
ml51,1194,Toby Martin,/en/players/toby-martin/ml51/overview,6,-,6,-,-
va22,1195,Matej Vocel,/en/players/matej-vocel/va22/overview,6,-,6,-,-
g0jc,1196T,Nicholas Godsick,/en/players/nicholas-godsick/g0jc/overview,6,-,7,-,-
kd02,1196T,Sergis Kyratzis,/en/players/sergis-kyratzis/kd02/overview,6,-,7,-,-
m0bk,1196T,Andrea  Militi Ribaldi,/en/players/andrea--militi-ribaldi/m0bk/overview,6,-,7,-,-
k0hm,1199,Madhwin Kamath,/en/players/madhwin-kamath/k0hm/overview,6,-,8,-,-
h0ib,1200,Romeo Hadzimehmedovic,/en/players/romeo-hadzimehmedovic/h0ib/overview,6,-,8,-,-
j0bq,1201,Kristijan Juhas,/en/players/kristijan-juhas/j0bq/overview,6,-,8,-,-
b0no,1202,Darwin Blanch,/en/players/darwin-blanch/b0no/overview,6,-,9,-,-
m0ow,1203,Jannik Maute,/en/players/jannik-maute/m0ow/overview,6,-,9,-,-
a0hm,1204T,Taym Al Azmeh,/en/players/taym-al-azmeh/a0hm/overview,6,-,9,-,-
a09q,1204T,Mert Alkaya,/en/players/mert-alkaya/a09q/overview,6,-,9,1,-
b0d6,1206T,Taha Baadi,/en/players/taha-baadi/b0d6/overview,6,-,10,-,-
j0dg,1206T,Alejandro Juan Mano,/en/players/alejandro-juan-mano/j0dg/overview,6,-,10,-,-
rh21,1206T,Gianni Ross,/en/players/gianni-ross/rh21/overview,6,-,10,-,-
s0tl,1206T,Yamato Sueoka,/en/players/yamato-sueoka/s0tl/overview,6,-,10,-,-
d0kf,1210T,Adriano Dzhenev,/en/players/adriano-dzhenev/d0kf/overview,6,-,10,-,-
s0wx,1210T,Patrick Schoen,/en/players/patrick-schoen/s0wx/overview,6,-,10,-,-
ad04,1212,Sarp Agabigun,/en/players/sarp-agabigun/ad04/overview,6,-,11,-,-
a0d2,1213,Mousa Alkotop,/en/players/mousa-alkotop/a0d2/overview,6,-,11,-,-
g09r,1214T,Lior Goldenberg,/en/players/lior-goldenberg/g09r/overview,6,-,11,-,-
j0af,1214T,Raghav Jaisinghani,/en/players/raghav-jaisinghani/j0af/overview,6,-,11,-,-
fb59,1216,Francesco Ferrari,/en/players/francesco-ferrari/fb59/overview,6,-,12,-,-
ea31,1217,Menelaos Efstathiou,/en/players/menelaos-efstathiou/ea31/overview,6,-,12,-,-
s0jv,1218,Qian Sun,/en/players/qian-sun/s0jv/overview,6,-,13,-,-
m0dw,1219T,Michal Mikula,/en/players/michal-mikula/m0dw/overview,6,-,13,1,-
v0gb,1219T,Miha Vetrih,/en/players/miha-vetrih/v0gb/overview,6,-,13,-,-
s0ub,1221,Denis Spiridon,/en/players/denis-spiridon/s0ub/overview,6,-,14,-,-
c09s,1222,Fabio Coelho,/en/players/fabio-coelho/c09s/overview,6,-,14,-,-
o0cy,1223,Patrik Oplustil,/en/players/patrik-oplustil/o0cy/overview,6,-,14,-,-
b0mg,1224,Nicolas Buitrago,/en/players/nicolas-buitrago/b0mg/overview,6,-,14,1,-
c0h7,1225,Alexander Chepik,/en/players/alexander-chepik/c0h7/overview,6,-,15,-,-
p09s,1226,Benjamin Pietri,/en/players/benjamin-pietri/p09s/overview,6,-,17,-,-
l0g5,1227,Joao Victor Couto Loureiro,/en/players/joao-victor-couto-loureiro/l0g5/overview,6,-,19,-,-
c0gk,1228,Thiago Cigarran,/en/players/thiago-cigarran/c0gk/overview,6,-,21,-,-
r960,1229,Fernando Romboli,/en/players/fernando-romboli/r960/overview,5,-,1,-,-
ca33,1230,Inigo Cervantes,/en/players/inigo-cervantes/ca33/overview,5,-,2,-,-
m0o2,1231T,Aleksa Mardjonovic,/en/players/aleksa-mardjonovic/m0o2/overview,5,-,3,-,-
o0c7,1231T,Islam Orynbasar,/en/players/islam-orynbasar/o0c7/overview,5,-,3,-,-
u174,1233,Kaito Uesugi,/en/players/kaito-uesugi/u174/overview,5,-,3,-,-
k0jw,1234,Nikola Kolyachev,/en/players/nikola-kolyachev/k0jw/overview,5,-,3,-,-
p0bm,1235T,Tadeas Paroulek,/en/players/tadeas-paroulek/p0bm/overview,5,-,4,-,-
p0ge,1235T,Giulio Perego,/en/players/giulio-perego/p0ge/overview,5,-,4,-,-
mr77,1237,Cing-Yang Meng,/en/players/cing-yang-meng/mr77/overview,5,-,4,-,-
i09i,1238,Alessandro Ingarao,/en/players/alessandro-ingarao/i09i/overview,5,+3,5,-,-
s0s5,1239,Braden Shick,/en/players/braden-shick/s0s5/overview,5,-,5,-,-
c0ni,1240T,Aleksander Chayka,/en/players/aleksander-chayka/c0ni/overview,5,-,6,-,-
l0fv,1240T,Thijmen Loof,/en/players/thijmen-loof/l0fv/overview,5,-,6,-,-
n0f3,1240T,Loic Namigandet Tenguere,/en/players/loic-namigandet-tenguere/n0f3/overview,5,-,6,-,-
t0ge,1240T,Pavlos Tsitsipas,/en/players/pavlos-tsitsipas/t0ge/overview,5,-,6,-,-
m0qv,1244T,Jean-Christian Morandais,/en/players/jean-christian-morandais/m0qv/overview,5,-,6,-,-
r0ku,1244T,Alexander Razeghi,/en/players/alexander-razeghi/r0ku/overview,5,-,6,-,-
b0qb,1246T,Alessio Basile,/en/players/alessio-basile/b0qb/overview,5,-,6,-,-
b0me,1246T,Cesar Bouchelaghem,/en/players/cesar-bouchelaghem/b0me/overview,5,-,6,-,-
c0hh,1248,Antonio Caruso,/en/players/antonio-caruso/c0hh/overview,5,-,7,-,-
z0c5,1249,Linghao Zhang,/en/players/linghao-zhang/z0c5/overview,5,-,7,-,-
g0en,1250T,Tanguy Genier,/en/players/tanguy-genier/g0en/overview,5,-,7,-,-
j468,1250T,Alexandru Jecan,/en/players/alexandru-jecan/j468/overview,5,-,7,-,-
c0fz,1252T,Leonardo Catani,/en/players/leonardo-catani/c0fz/overview,5,-,7,-,-
m0nz,1252T,Manuel Mouilleron Salvo,/en/players/manuel-mouilleron-salvo/m0nz/overview,5,-,7,-,-
m0v7,1254,Vincent Marysko,/en/players/vincent-marysko/m0v7/overview,5,+1,7,-,-
r0km,1255,Daniele Rapagnetta,/en/players/daniele-rapagnetta/r0km/overview,5,-,8,-,-
cg85,1256T,Paul Cayre,/en/players/paul-cayre/cg85/overview,5,-,8,-,-
r0d3,1256T,Andrew Rogers,/en/players/andrew-rogers/r0d3/overview,5,-,8,-,-
sj67,1256T,Ko Suzuki,/en/players/ko-suzuki/sj67/overview,5,-,8,-,-
c0aw,1259T,Alessandro Cortegiani,/en/players/alessandro-cortegiani/c0aw/overview,5,-,8,-,-
rb00,1259T,Ricardo Rodriguez - Pace,/en/players/ricardo-rodriguez---pace/rb00/overview,5,-,8,-,-
a0kh,1261T,Rodrigo Alujas,/en/players/rodrigo-alujas/a0kh/overview,5,-,8,-,-
c0lm,1261T,Charlie Camus,/en/players/charlie-camus/c0lm/overview,5,-,8,-,-
o09n,1261T,Rayane Oumaouche,/en/players/rayane-oumaouche/o09n/overview,5,-,8,-,-
w723,1261T,Pol Wattanakul,/en/players/pol-wattanakul/w723/overview,5,-,8,-,-
s0ur,1265,Luke Sorensen,/en/players/luke-sorensen/s0ur/overview,5,-,9,-,-
a0c5,1266T,Demetris Azoides,/en/players/demetris-azoides/a0c5/overview,5,-,9,-,-
b0ls,1266T,Arthur Bonnaud,/en/players/arthur-bonnaud/b0ls/overview,5,-,9,-,-
c0e6,1266T,Yuttana Charoenphon,/en/players/yuttana-charoenphon/c0e6/overview,5,-,9,-,-
n824,1266T,Pavel Nejedly,/en/players/pavel-nejedly/n824/overview,5,-,9,-,-
kd48,1270T,Markos Kalovelonis,/en/players/markos-kalovelonis/kd48/overview,5,-,9,-,-
l0af,1270T,Ewen Lumsden,/en/players/ewen-lumsden/l0af/overview,5,-,9,-,-
z0ak,1272,Tyler Zink,/en/players/tyler-zink/z0ak/overview,5,-,10,-,-
a0fr,1273T,Alberto Odiseo Alvarado Berrospi,/en/players/alberto-odiseo-alvarado-berrospi/a0fr/overview,5,-,10,-,-
hh51,1273T,Benedikt Henning,/en/players/benedikt-henning/hh51/overview,5,-,10,-,-
kd14,1273T,Duje Kekez,/en/players/duje-kekez/kd14/overview,5,-,10,-,-
mw37,1273T,Nicaise Muamba,/en/players/nicaise-muamba/mw37/overview,5,-,10,-,-
l0hq,1277T,Nikos Lehmann,/en/players/nikos-lehmann/l0hq/overview,5,-,10,-,-
t0h6,1277T,Zaharije-Zak Talic,/en/players/zaharije-zak-talic/t0h6/overview,5,-,10,1,-
k0jy,1279T,Matic Kriznik,/en/players/matic-kriznik/k0jy/overview,5,-,11,-,-
r0io,1279T,Vuk Radjenovic,/en/players/vuk-radjenovic/r0io/overview,5,-,11,-,-
k0j9,1281,Yannik Kelm,/en/players/yannik-kelm/k0j9/overview,5,-,11,-,-
x01c,1282,Ioannis Xilas,/en/players/ioannis-xilas/x01c/overview,5,-,12,-,-
rb49,1283,Lucas Renard,/en/players/lucas-renard/rb49/overview,5,-,12,2,-
s09y,1284,Nathan Seateun,/en/players/nathan-seateun/s09y/overview,5,-,12,-,-
a0hp,1285,Arslanbek Aitkulov,/en/players/arslanbek-aitkulov/a0hp/overview,5,-,13,-,-
b0dj,1286T,Illya Beloborodko,/en/players/illya-beloborodko/b0dj/overview,5,-,13,-,-
s0yi,1286T,Zach Stephens,/en/players/zach-stephens/s0yi/overview,5,-,13,-,-
o498,1288,Issei Okamura,/en/players/issei-okamura/o498/overview,5,-,13,-,-
c0fe,1289,Jaime Caldes,/en/players/jaime-caldes/c0fe/overview,5,-,14,-,-
d0hi,1290,Chirag Duhan,/en/players/chirag-duhan/d0hi/overview,5,+1,14,-,-
i0be,1291,Saveliy Ivanov,/en/players/saveliy-ivanov/i0be/overview,5,-,15,-,-
bu64,1292,Nicolas Bruna,/en/players/nicolas-bruna/bu64/overview,5,-,17,-,-
mi08,1293T,Javier Marti,/en/players/javier-marti/mi08/overview,4,-,1,-,-
p0mi,1293T,Stijn Paardekooper,/en/players/stijn-paardekooper/p0mi/overview,4,-,1,-,-
bv19,1295T,Yan Bondarevskiy,/en/players/yan-bondarevskiy/bv19/overview,4,-,2,-,-
b0ay,1295T,Jurgen Briand,/en/players/jurgen-briand/b0ay/overview,4,-,2,-,-
h0jl,1295T,Jay Dylan Hara Friend,/en/players/jay-dylan-hara-friend/h0jl/overview,4,-,2,-,-
gd91,1298T,Juan Ignacio Galarza,/en/players/juan-ignacio-galarza/gd91/overview,4,-,2,1,-
k0dv,1298T,Geun Jun Kim,/en/players/geun-jun-kim/k0dv/overview,4,-,2,-,-
s0tw,1298T,Sebastian Sec,/en/players/sebastian-sec/s0tw/overview,4,-,2,-,-
t0b0,1298T,Connor Thomson,/en/players/connor-thomson/t0b0/overview,4,-,2,-,-
l0ka,1302T,Karl Kazuma Lee,/en/players/karl-kazuma-lee/l0ka/overview,4,-,2,-,-
v0e1,1302T,Zsombor Velcz,/en/players/zsombor-velcz/v0e1/overview,4,-,2,-,-
k966,1304T,Martin Klizan,/en/players/martin-klizan/k966/overview,4,-,3,-,-
so25,1304T,Tom Schonenberg,/en/players/tom-schonenberg/so25/overview,4,-,3,-,-
a0k2,1306T,Federico Aguilar Cardozo,/en/players/federico-aguilar-cardozo/a0k2/overview,4,-,3,-,-
cf07,1306T,Hong Chung,/en/players/hong-chung/cf07/overview,4,-,3,-,-
k0ge,1306T,Luc Koenig,/en/players/luc-koenig/k0ge/overview,4,-,3,-,-
m0se,1306T,Maxim Mrva,/en/players/maxim-mrva/m0se/overview,4,-,3,-,-
h940,1310T,Ryan Harrison,/en/players/ryan-harrison/h940/overview,4,-7,3,-,-
s0w4,1310T,Lorenzo Sciahbasi,/en/players/lorenzo-sciahbasi/s0w4/overview,4,-,3,-,-
lf40,1312T,Ivan Liutarevich,/en/players/ivan-liutarevich/lf40/overview,4,-,3,-,-
y0b2,1312T,Jung Hee You,/en/players/jung-hee-you/y0b2/overview,4,-,3,-,-
c0pl,1314,Kylian Collignon,/en/players/kylian-collignon/c0pl/overview,4,-,4,-,-
b0mf,1315T,Stepan Baum,/en/players/stepan-baum/b0mf/overview,4,-,4,-,-
h0di,1315T,Vitek Horak,/en/players/vitek-horak/h0di/overview,4,-,4,-,-
m0no,1317,Marko Maksimovic,/en/players/marko-maksimovic/m0no/overview,4,-,5,-,-
l0jc,1318T,Matteo Lavizzari,/en/players/matteo-lavizzari/l0jc/overview,4,-,5,-,-
ml48,1318T,Antonio Massara,/en/players/antonio-massara/ml48/overview,4,-,5,-,-
p0ln,1318T,Manuel Plunger,/en/players/manuel-plunger/p0ln/overview,4,-,5,-,-
w0bu,1318T,Olle Wallin,/en/players/olle-wallin/w0bu/overview,4,-,5,-,-
i371,1322,Petr Iamachkine,/en/players/petr-iamachkine/i371/overview,4,-,5,-,-
v0gs,1323,Twan Van Zijl,/en/players/twan-van-zijl/v0gs/overview,4,-,6,-,-
a0hk,1324T,Mikail Alimli,/en/players/mikail-alimli/a0hk/overview,4,-,6,-,-
b0dq,1324T,Samuel Brosset,/en/players/samuel-brosset/b0dq/overview,4,-,6,-,-
h0e7,1324T,John Hallquist Lithen,/en/players/john-hallquist-lithen/h0e7/overview,4,-,6,-,-
k0c5,1324T,Admir Kalender,/en/players/admir-kalender/k0c5/overview,4,-,6,-,-
z0aj,1324T,Changli Zhang,/en/players/changli-zhang/z0aj/overview,4,-,6,-,-
b0p7,1329,Vlad Cristian Breazu,/en/players/vlad-cristian-breazu/b0p7/overview,4,-,6,-,-
m0o0,1330,Daniele Minighini,/en/players/daniele-minighini/m0o0/overview,4,-,7,-,-
p0jk,1331,Noah Perfetti,/en/players/noah-perfetti/p0jk/overview,4,-,7,-,-
p0kp,1332T,Francisco Pini,/en/players/francisco-pini/p0kp/overview,4,-,7,-,-
so41,1332T,Ji Hoon Son,/en/players/ji-hoon-son/so41/overview,4,-,7,-,-
e0ci,1334T,Sebastian Eriksson,/en/players/sebastian-eriksson/e0ci/overview,4,-,7,-,-
fc50,1334T,Luc Fomba,/en/players/luc-fomba/fc50/overview,4,-,7,-,-
c0hf,1336T,Aaron Cohen,/en/players/aaron-cohen/c0hf/overview,4,-,8,-,-
j0at,1336T,Adam Jones,/en/players/adam-jones/j0at/overview,4,-,8,-,-
rd21,1336T,Giorgio Ricca,/en/players/giorgio-ricca/rd21/overview,4,-,8,-,-
d0ji,1339,Manas Dhamne,/en/players/manas-dhamne/d0ji/overview,4,-,8,-,-
f824,1340T,Connor Farren,/en/players/connor-farren/f824/overview,4,-,8,-,-
w0ed,1340T,James Watt,/en/players/james-watt/w0ed/overview,4,-,8,-,-
cm88,1342T,Congsup Congcar,/en/players/congsup-congcar/cm88/overview,4,-,8,-,-
y0a9,1342T,Facundo Yunis,/en/players/facundo-yunis/y0a9/overview,4,-,8,-,-
bu78,1344,Finn Bass,/en/players/finn-bass/bu78/overview,4,-,9,-,-
c0gu,1345T,Matyas Cerny,/en/players/matyas-cerny/c0gu/overview,4,-,9,-,-
d0c3,1345T,Zhenxiong Dong,/en/players/zhenxiong-dong/d0c3/overview,4,-,9,-,-
mw69,1345T,Mwendwa Mbithi,/en/players/mwendwa-mbithi/mw69/overview,4,-,9,-,-
w719,1345T,Marcus Walters,/en/players/marcus-walters/w719/overview,4,-,9,-,-
fc25,1349T,Boris Fassbender,/en/players/boris-fassbender/fc25/overview,4,-,9,-,-
i0b1,1349T,Nikita Ianin,/en/players/nikita-ianin/i0b1/overview,4,-,9,-,-
v505,1349T,Vishnu Vardhan,/en/players/vishnu-vardhan/v505/overview,4,-,9,-,-
f0bj,1352,Adan Freire Da Silva,/en/players/adan-freire-da-silva/f0bj/overview,4,-,10,-,-
f0fl,1353T,Bruno Fernandez,/en/players/bruno-fernandez/f0fl/overview,4,-,10,-,-
mn49,1353T,Mohamed Nazim Makhlouf,/en/players/mohamed-nazim-makhlouf/mn49/overview,4,-,10,-,-
c0ke,1355T,Mihai Alexandru Coman,/en/players/mihai-alexandru-coman/c0ke/overview,4,-,10,-,-
d0bj,1355T,James Davis,/en/players/james-davis/d0bj/overview,4,-,10,-,-
e0dd,1355T,Justin Engel,/en/players/justin-engel/e0dd/overview,4,-,10,-,-
k0lg,1355T,Vit Kalina,/en/players/vit-kalina/k0lg/overview,4,-,10,-,-
va67,1355T,Valentin Vanta,/en/players/valentin-vanta/va67/overview,4,-,10,-,-
g0ei,1360,Michael Gloeckler,/en/players/michael-gloeckler/g0ei/overview,4,-,11,-,-
j0cl,1361,Dev Javia,/en/players/dev-javia/j0cl/overview,4,-,11,-,-
d0dy,1362,Matic Dimic,/en/players/matic-dimic/d0dy/overview,4,-,12,-,-
d0in,1363T,Ryan Dickerson,/en/players/ryan-dickerson/d0in/overview,4,-,12,1,-
k0fw,1363T,Jan Kupcic,/en/players/jan-kupcic/k0fw/overview,4,-,12,-,-
r0cg,1363T,Finn Reynolds,/en/players/finn-reynolds/r0cg/overview,4,-,12,-,-
s0sm,1363T,Mattias Southcombe,/en/players/mattias-southcombe/s0sm/overview,4,-,12,-,-
f0af,1367,Lautaro Agustin Falabella,/en/players/lautaro-agustin-falabella/f0af/overview,4,-,13,-,-
o0ap,1368T,Vicente Oliver Moratalla,/en/players/vicente-oliver-moratalla/o0ap/overview,4,-,13,-,-
s0m9,1368T,Marko Stakusic,/en/players/marko-stakusic/s0m9/overview,4,-,13,-,-
m0r8,1370T,Sasa Markovic,/en/players/sasa-markovic/m0r8/overview,4,-,14,-,-
r0hq,1370T,Leo Raquillet,/en/players/leo-raquillet/r0hq/overview,4,-,14,-,-
gf20,1372,Davide Galoppini,/en/players/davide-galoppini/gf20/overview,4,-,19,-,-
bc76,1373T,Nicolas Barrientos,/en/players/nicolas-barrientos/bc76/overview,3,-,1,-,-
e928,1373T,Alexander Erler,/en/players/alexander-erler/e928/overview,3,-,1,-,-
kb54,1373T,Andrey Kuznetsov,/en/players/andrey-kuznetsov/kb54/overview,3,-,1,-,-
ml82,1373T,Federico Maccari,/en/players/federico-maccari/ml82/overview,3,-,1,-,-
o0c8,1373T,Aleksander Orlikowski,/en/players/aleksander-orlikowski/o0c8/overview,3,-,1,-,-
p0fu,1373T,Filip Pieczonka,/en/players/filip-pieczonka/p0fu/overview,3,-,1,-,-
w0ez,1373T,Qiulin Wang,/en/players/qiulin-wang/w0ez/overview,3,-,1,-,-
y0bi,1373T,Zongbing Yu,/en/players/zongbing-yu/y0bi/overview,3,-,1,-,-
z168,1373T,Mischa Zverev,/en/players/mischa-zverev/z168/overview,3,-,1,3,-
c0q2,1382T,Nicolas Colne,/en/players/nicolas-colne/c0q2/overview,3,-,2,-,-
o527,1382T,Chan-yeong Oh,/en/players/chan-yeong-oh/o527/overview,3,-,2,-,-
sx96,1382T,Benjamin Sigouin,/en/players/benjamin-sigouin/sx96/overview,3,-,2,-,-
c0db,1385T,Alberto Colas Sanchez,/en/players/alberto-colas-sanchez/c0db/overview,3,-,2,-,-
h0is,1385T,Nicholas Heng,/en/players/nicholas-heng/h0is/overview,3,-,2,-,-
c0my,1387T,Lautaro Agustin Corthey,/en/players/lautaro-agustin-corthey/c0my/overview,3,-,3,-,-
p0ie,1387T,Antonio Prat,/en/players/antonio-prat/p0ie/overview,3,-,3,-,-
r0gv,1387T,Lambert Ruland,/en/players/lambert-ruland/r0gv/overview,3,-,3,-,-
b0p5,1390T,Vladimir Bazilevskiy,/en/players/vladimir-bazilevskiy/b0p5/overview,3,-,3,-,-
d0fb,1390T,Angel Diaz Jalil,/en/players/angel-diaz-jalil/d0fb/overview,3,-,3,-,-
s0kh,1390T,Jeremy Schifris,/en/players/jeremy-schifris/s0kh/overview,3,-,3,-,-
s0ze,1390T,Colton Smith,/en/players/colton-smith/s0ze/overview,3,-,3,-,-
s0tt,1390T,Preston Stearns,/en/players/preston-stearns/s0tt/overview,3,-,3,-,-
s0nr,1390T,George Stoupe,/en/players/george-stoupe/s0nr/overview,3,-,3,-,-
b0da,1396T,Martin Breysach,/en/players/martin-breysach/b0da/overview,3,-,3,-,-
k0ek,1396T,Jakub Katuch,/en/players/jakub-katuch/k0ek/overview,3,-,3,-,-
d0dk,1398T,Santiago De La Fuente,/en/players/santiago-de-la-fuente/d0dk/overview,3,-,4,-,-
v426,1398T,Ricardo Villacorta-Alonso,/en/players/ricardo-villacorta-alonso/v426/overview,3,-,4,-,-
k0l1,1400T,Michal Krajci,/en/players/michal-krajci/k0l1/overview,3,-,4,-,-
m0n4,1400T,Leonardo Malgaroli,/en/players/leonardo-malgaroli/m0n4/overview,3,-,4,-,-
o0bc,1400T,Oliver Okonkwo,/en/players/oliver-okonkwo/o0bc/overview,3,-,4,-,-
s0nt,1400T,Anton Shepp,/en/players/anton-shepp/s0nt/overview,3,-,4,-,-
ch73,1404T,Petros Chrysochos,/en/players/petros-chrysochos/ch73/overview,3,-,4,-,-
g0k0,1404T,Enrico Giacomini,/en/players/enrico-giacomini/g0k0/overview,3,-,4,-,-
p0b6,1404T,Savva Polukhin,/en/players/savva-polukhin/p0b6/overview,3,-,4,-,-
t0iz,1404T,Alvin Nicholas Tudorica,/en/players/alvin-nicholas-tudorica/t0iz/overview,3,-,4,-,-
sk53,1408T,Yan Sabanin,/en/players/yan-sabanin/sk53/overview,3,-,5,-,-
u09t,1408T,Iker Urribarrens Ramirez,/en/players/iker-urribarrens-ramirez/u09t/overview,3,-,5,-,-
d0ku,1410T,Mariano Dedura-Palomero,/en/players/mariano-dedura-palomero/d0ku/overview,3,-,5,-,-
g0d4,1410T,Lorenzo Gagliardo,/en/players/lorenzo-gagliardo/g0d4/overview,3,-,5,-,-
gj90,1410T,Joao Vitor Goncalves Ceolin,/en/players/joao-vitor-goncalves-ceolin/gj90/overview,3,-,5,-,-
h0i0,1410T,Jonas Pelle Hartenstein,/en/players/jonas-pelle-hartenstein/h0i0/overview,3,-,5,-,-
h999,1410T,Gabriel Alejandro Hidalgo,/en/players/gabriel-alejandro-hidalgo/h999/overview,3,-,5,2,-
j0ai,1410T,Miles Jones,/en/players/miles-jones/j0ai/overview,3,-,5,-,-
k0ha,1410T,Jan Kobierski,/en/players/jan-kobierski/k0ha/overview,3,-,5,-,-
p0mn,1410T,Albert Pedrico Kravtsov,/en/players/albert-pedrico-kravtsov/p0mn/overview,3,-,5,-,-
s0jk,1410T,Yassine Smiej,/en/players/yassine-smiej/s0jk/overview,3,-,5,-,-
z0d1,1410T,Tianhui Zhang,/en/players/tianhui-zhang/z0d1/overview,3,-,5,-,-
da85,1420T,Gianluca Di Nicola,/en/players/gianluca-di-nicola/da85/overview,3,-,5,-,-
g681,1420T,Teymuraz Gabashvili,/en/players/teymuraz-gabashvili/g681/overview,3,-,5,-,-
n561,1420T,Ivan Nedelko,/en/players/ivan-nedelko/n561/overview,3,-,5,-,-
p0mo,1420T,Adam Panaras,/en/players/adam-panaras/p0mo/overview,3,-,5,-,-
v0fl,1424,Zack Viiala,/en/players/zack-viiala/v0fl/overview,3,-,6,-,-
b0p4,1425T,Tomasz Berkieta,/en/players/tomasz-berkieta/b0p4/overview,3,-,6,-,-
f0dz,1425T,Tobias Franco,/en/players/tobias-franco/f0dz/overview,3,-,6,-,-
l0dk,1425T,Joshua Lapadat,/en/players/joshua-lapadat/l0dk/overview,3,-,6,-,-
l0dg,1425T,Aleksi Lofman,/en/players/aleksi-lofman/l0dg/overview,3,-,6,-,-
s0y7,1425T,Matthew Summers,/en/players/matthew-summers/s0y7/overview,3,-,6,-,-
t0ei,1425T,Aristotelis Thanos,/en/players/aristotelis-thanos/t0ei/overview,3,-,6,-,-
va27,1425T,Mick Veldheer,/en/players/mick-veldheer/va27/overview,3,-2,6,-,-
c0h4,1432T,Tommaso Carnevale Miino,/en/players/tommaso-carnevale-miino/c0h4/overview,3,-,6,-,-
c0c9,1432T,Ken Cavrak,/en/players/ken-cavrak/c0c9/overview,3,-,6,1,-
c09y,1432T,Joshua Charlton,/en/players/joshua-charlton/c09y/overview,3,-,6,-,-
d0fy,1432T,Thomas Deschamps,/en/players/thomas-deschamps/d0fy/overview,3,-,6,-,-
e09u,1432T,Hernando Jose Escurra Isnardi,/en/players/hernando-jose-escurra-isnardi/e09u/overview,3,-,6,-,-
g0h1,1432T,Oscar Galimardanov,/en/players/oscar-galimardanov/g0h1/overview,3,-,6,-,-
r0jw,1432T,Michele Ribecai,/en/players/michele-ribecai/r0jw/overview,3,-,6,-,-
t0fh,1432T,Alejandro Turriziani Alvarez,/en/players/alejandro-turriziani-alvarez/t0fh/overview,3,-,6,-,-
