pid,rank,name,link,points,points_moved,tourneys_played,points_losing,points_gaining
pg03,870,Calum Puttergill,/en/players/calum-puttergill/pg03/overview,20,-,10,-,-
d0i5,871,Max Dahlin,/en/players/max-dahlin/d0i5/overview,20,-,12,-,-
pg56,872,Jorge Panta,/en/players/jorge-panta/pg56/overview,20,-,13,-,-
r685,873,Lukas Rosol,/en/players/lukas-rosol/r685/overview,20,-,13,3,-
m0hb,874,François Musitelli,/en/players/françois-musitelli/m0hb/overview,20,-3,14,-,-
dh18,875,Guy Den Heijer,/en/players/guy-den-heijer/dh18/overview,20,-,15,-,-
v0g6,876,Leo Vithoontien,/en/players/leo-vithoontien/v0g6/overview,20,-,18,-,-
sy74,877,Manish Sureshkumar,/en/players/manish-sureshkumar/sy74/overview,20,-,18,-,-
mn23,878,Aleksandre Metreveli,/en/players/aleksandre-metreveli/mn23/overview,20,-,20,-,-
bp44,879,Gage Brymer,/en/players/gage-brymer/bp44/overview,20,-,23,-,-
b0q9,880,Andrea Bacaloni,/en/players/andrea-bacaloni/b0q9/overview,20,-,24,2,-
bv08,881,Boris Butulija,/en/players/boris-butulija/bv08/overview,20,-,26,-,-
kd43,882,Arjun Kadhe,/en/players/arjun-kadhe/kd43/overview,19,-,3,-,-
pl80,883,Bogdan Pavel,/en/players/bogdan-pavel/pl80/overview,19,-,11,-,-
ac84,884T,Collin Altamirano,/en/players/collin-altamirano/ac84/overview,19,-,16,-,-
b0gi,884T,Alexandr Binda,/en/players/alexandr-binda/b0gi/overview,19,-,16,9,-
ph77,886,David Poljak,/en/players/david-poljak/ph77/overview,19,+1,18,-,-
tg42,887,Louis Tessa,/en/players/louis-tessa/tg42/overview,19,-,18,-,-
s0sd,888,Jasza Szajrych,/en/players/jasza-szajrych/s0sd/overview,19,-,19,-,-
l0gr,889,Juan Manuel La Serna,/en/players/juan-manuel-la-serna/l0gr/overview,19,+1,19,1,-
n0ca,890,Nikolay Nedelchev,/en/players/nikolay-nedelchev/n0ca/overview,19,+4,20,-,-
f0e4,891,Luca Fantini,/en/players/luca-fantini/f0e4/overview,19,+3,20,-,-
s0lr,892,John Sperle,/en/players/john-sperle/s0lr/overview,19,+1,20,-,-
b0g6,893,Preston Brown,/en/players/preston-brown/b0g6/overview,19,+6,21,-,-
rh17,894,Justin Roberts,/en/players/justin-roberts/rh17/overview,19,-8,21,-,-
p0hy,895,Samuele Pieri,/en/players/samuele-pieri/p0hy/overview,19,-1,23,1,-
gc17,896,Oscar Jose Gutierrez,/en/players/oscar-jose-gutierrez/gc17/overview,19,-,24,1,-
re27,897,Simone Roncalli,/en/players/simone-roncalli/re27/overview,18,-,6,-,-
v0g2,898,Amit Vales,/en/players/amit-vales/v0g2/overview,18,-,8,-,-
i327,899,Guy Orly Iradukunda,/en/players/guy-orly-iradukunda/i327/overview,18,+4,8,-,-
r0kd,900,Mees Rottgering,/en/players/mees-rottgering/r0kd/overview,18,+8,8,-,-
m0te,901,Pavle Marinkov,/en/players/pavle-marinkov/m0te/overview,18,-,9,-,-
m0en,902,Manuel Mazza,/en/players/manuel-mazza/m0en/overview,18,-,9,-,-
c0dp,903T,Jayden Court,/en/players/jayden-court/c0dp/overview,18,-,11,-,-
n0bu,903T,Daniel Antonio Nunez,/en/players/daniel-antonio-nunez/n0bu/overview,18,-,11,-,-
z0cq,905,Yi Zhou,/en/players/yi-zhou/z0cq/overview,18,-,13,-,-
b0pe,906,Federico Bondioli,/en/players/federico-bondioli/b0pe/overview,18,+1,14,-,-
hb31,907,Johannes Haerteis,/en/players/johannes-haerteis/hb31/overview,18,-,14,-,-
y235,908,Jumpei Yamasaki,/en/players/jumpei-yamasaki/y235/overview,18,+1,14,-,-
d0io,909,Tuncay Duran,/en/players/tuncay-duran/d0io/overview,18,-,16,-,-
t0hm,910,Vito Tonejc,/en/players/vito-tonejc/t0hm/overview,18,-,16,-,-
w09x,911,Benjamin Winter Lopez,/en/players/benjamin-winter-lopez/w09x/overview,18,-,17,-,-
wb36,912,Chukang Wang,/en/players/chukang-wang/wb36/overview,18,-,17,-,-
bp74,913,Aleksandre Bakshi,/en/players/aleksandre-bakshi/bp74/overview,18,-,17,1,-
s0gf,914,Maik Steiner,/en/players/maik-steiner/s0gf/overview,18,+4,24,1,-
d0db,915,Pierre Delage,/en/players/pierre-delage/d0db/overview,18,-,25,-,-
o09t,916,Kosuke Ogura,/en/players/kosuke-ogura/o09t/overview,18,-,27,2,-
t0af,917,Fermin Tenti,/en/players/fermin-tenti/t0af/overview,18,-1,30,2,-
bg23,918,Nikoloz Basilashvili,/en/players/nikoloz-basilashvili/bg23/overview,17,+3,8,10,-
w0ba,919,Siem Woldeab,/en/players/siem-woldeab/w0ba/overview,17,-,2,-,-
d0hj,920,Branko Djuric,/en/players/branko-djuric/d0hj/overview,17,-,5,-,-
d0ly,921,Emilien Demanet,/en/players/emilien-demanet/d0ly/overview,17,-,6,-,-
o0br,922,Daniil Ostapenkov,/en/players/daniil-ostapenkov/o0br/overview,17,-,10,-,-
sy00,923,Christian Sigsgaard,/en/players/christian-sigsgaard/sy00/overview,17,-,11,-,-
l0ip,924,Jack Loutit,/en/players/jack-loutit/l0ip/overview,17,-,12,-,-
y223,925,Fernando Yamacita,/en/players/fernando-yamacita/y223/overview,17,-,13,8,-
r0f6,926,Francisco Rocha,/en/players/francisco-rocha/r0f6/overview,17,-,14,-,-
c0ds,927,Thanapet Chanta,/en/players/thanapet-chanta/c0ds/overview,17,+1,14,-,-
r09t,928,Alexandre Reco,/en/players/alexandre-reco/r09t/overview,17,-,15,-,-
b0i2,929,Kalman L. Boyd,/en/players/kalman-l.-boyd/b0i2/overview,17,-,15,-,-
p0kj,930,Derek Pham,/en/players/derek-pham/p0kj/overview,17,-,17,1,-
s0gu,931,Yannik Steinegger,/en/players/yannik-steinegger/s0gu/overview,17,-,17,-,-
p0cy,932,Stefan Palosi,/en/players/stefan-palosi/p0cy/overview,17,-,17,2,-
b0ha,933,Daniel Bagnolini,/en/players/daniel-bagnolini/b0ha/overview,17,-,18,-,-
b0g4,934,Gabriele Bosio,/en/players/gabriele-bosio/b0g4/overview,17,-,19,-,-
l0ga,935,Tomas Lanik,/en/players/tomas-lanik/l0ga/overview,17,-,22,-,-
p0mg,936,Raphael Perot,/en/players/raphael-perot/p0mg/overview,16,-,2,-,-
mh30,937,John Millman,/en/players/john-millman/mh30/overview,16,-,2,-,-
mw39,938,Mirko Martinez,/en/players/mirko-martinez/mw39/overview,16,-,7,8,-
o0ci,939,Oliver Ojakaar,/en/players/oliver-ojakaar/o0ci/overview,16,-,8,-,-
b0i6,940,Samir Banerjee,/en/players/samir-banerjee/b0i6/overview,16,-,11,-,-
k0el,941,Alexander Kotzen,/en/players/alexander-kotzen/k0el/overview,16,-,12,-,-
d0en,942,Gian Matias Di Natale,/en/players/gian-matias-di-natale/d0en/overview,16,-,13,-,-
h0hs,943,Matt Hulme,/en/players/matt-hulme/h0hs/overview,16,+1,13,-,-
ki91,944,Koray Kirci,/en/players/koray-kirci/ki91/overview,16,-,17,-,-
z0c3,945,Maxim Zhukov,/en/players/maxim-zhukov/z0c3/overview,16,-,20,-,-
sz36,946,Niklas Schell,/en/players/niklas-schell/sz36/overview,16,-,25,-,-
v0e3,947,Jeffrey Von Der Schulenburg,/en/players/jeffrey-von-der-schulenburg/v0e3/overview,15,-,4,-,-
z363,948,Marcelo Zormann,/en/players/marcelo-zormann/z363/overview,15,-,5,-,-
h0eb,949,Hunter Heck,/en/players/hunter-heck/h0eb/overview,15,+1,8,-,-
s0uv,950,Rei Sakamoto,/en/players/rei-sakamoto/s0uv/overview,15,-2,9,-,-
m0to,951,Mae Malige,/en/players/mae-malige/m0to/overview,15,-,10,-,-
c0gg,952,Keshav Chopra,/en/players/keshav-chopra/c0gg/overview,15,-,13,-,-
f902,953,Jesse Flores,/en/players/jesse-flores/f902/overview,15,-,14,-,-
m0cd,954,Marco Miceli,/en/players/marco-miceli/m0cd/overview,15,-,16,1,-
c09t,955,Rrezart Cungu,/en/players/rrezart-cungu/c09t/overview,15,-1,16,6,-
s0iv,956,Paulo Andre Saraiva Dos Santos,/en/players/paulo-andre-saraiva-dos-santos/s0iv/overview,15,-,16,-,-
bu32,957,Lucas Bouquet,/en/players/lucas-bouquet/bu32/overview,15,+7,17,-,-
p0cu,958,Bruno Pujol Navarro,/en/players/bruno-pujol-navarro/p0cu/overview,15,-,20,1,-
dh46,959,Alexander Donski,/en/players/alexander-donski/dh46/overview,15,-1,21,-,-
a0ih,960,Jack Anthrop,/en/players/jack-anthrop/a0ih/overview,14,-,7,-,-
m0v5,961,Marc Majdandzic,/en/players/marc-majdandzic/m0v5/overview,14,-,7,-,-
i426,962,Masamichi Imamura,/en/players/masamichi-imamura/i426/overview,14,+1,7,-,-
v0em,963,Fons Van Sambeek,/en/players/fons-van-sambeek/v0em/overview,14,-,11,-,-
l0bh,964,Jaycer Lyeons,/en/players/jaycer-lyeons/l0bh/overview,14,+1,12,-,-
k0ga,965,Igor Kudriashov,/en/players/igor-kudriashov/k0ga/overview,14,-,12,2,-
gb41,966,Juan Sebastian Gomez,/en/players/juan-sebastian-gomez/gb41/overview,14,-,12,-,-
m0sc,967,Hayato Matsuoka,/en/players/hayato-matsuoka/m0sc/overview,14,-,14,-,-
ag60,968,Kareem Al Allaf,/en/players/kareem-al-allaf/ag60/overview,14,-,14,-,-
fc39,969,Quentin Folliot,/en/players/quentin-folliot/fc39/overview,14,-,15,-,-
ci19,970,A.J. Catanzariti,/en/players/a.j.-catanzariti/ci19/overview,14,-,16,-,-
u0a3,971,Matthias Ujvary,/en/players/matthias-ujvary/u0a3/overview,14,-,17,-,-
v0cs,972,Jake Van Emburgh,/en/players/jake-van-emburgh/v0cs/overview,14,-,17,-,-
z09w,973,Leopold Zima,/en/players/leopold-zima/z09w/overview,14,-,21,1,-
s0ld,974,Keisuke Saitoh,/en/players/keisuke-saitoh/s0ld/overview,14,+1,23,-,-
r0ai,975,Stefano Reitano,/en/players/stefano-reitano/r0ai/overview,14,-,24,-,-
w725,976,Paul Woerner,/en/players/paul-woerner/w725/overview,14,-,26,-,-
rc96,977,Noah Rubin,/en/players/noah-rubin/rc96/overview,13,-,4,-,-
bh02,978,Sekou Bangoura,/en/players/sekou-bangoura/bh02/overview,13,-1,5,-,-
l0de,979,Raphael Lambling,/en/players/raphael-lambling/l0de/overview,13,-,7,-,-
s0ik,980,Tyler Stice,/en/players/tyler-stice/s0ik/overview,13,-,8,-,-
k0ht,981,Elgin Khoeblal,/en/players/elgin-khoeblal/k0ht/overview,13,-,9,-,-
pj17,982,Boris Pokotilov,/en/players/boris-pokotilov/pj17/overview,13,-,10,-,-
c0jx,983,Sean Cuenin,/en/players/sean-cuenin/c0jx/overview,13,-,11,8,-
ra43,984,Maciej Rajski,/en/players/maciej-rajski/ra43/overview,13,-,11,-,-
h0gc,985,Ali Habib,/en/players/ali-habib/h0gc/overview,13,-,13,-,-
t0g2,986,Mariano Tammaro,/en/players/mariano-tammaro/t0g2/overview,13,-,14,-,-
f0ff,987,Philip Florig,/en/players/philip-florig/f0ff/overview,13,-,14,-,-
t0a0,988,Sheng Tang,/en/players/sheng-tang/t0a0/overview,13,-,15,-,-
b0ql,989T,Brian Bozemoj,/en/players/brian-bozemoj/b0ql/overview,13,+1,15,-,-
d0cu,989T,Daniel De Jonge,/en/players/daniel-de-jonge/d0cu/overview,13,-,15,-,-
z366,991,Matias Zukas,/en/players/matias-zukas/z366/overview,13,-1,15,1,-
cn44,992,Tomas Curras Abasolo,/en/players/tomas-curras-abasolo/cn44/overview,13,-,15,1,-
t0ch,993,Rafael Tosetto,/en/players/rafael-tosetto/t0ch/overview,13,-,16,-,-
i411,994,Johannes Ingildsen,/en/players/johannes-ingildsen/i411/overview,13,-,19,1,-
dc83,995,Gabriel Donev,/en/players/gabriel-donev/dc83/overview,13,-,20,2,-
pm12,996,Nicolas Parizzia,/en/players/nicolas-parizzia/pm12/overview,13,+1,20,1,-
g0ff,997,Axel Garcian,/en/players/axel-garcian/g0ff/overview,13,-,21,-,-
p0ke,998,Valerio Perruzza,/en/players/valerio-perruzza/p0ke/overview,13,-,21,1,-
d0c2,999,Dax Donders,/en/players/dax-donders/d0c2/overview,13,-,24,-,-
l0g3,1000,Aleksandr Lobanov,/en/players/aleksandr-lobanov/l0g3/overview,13,-,26,2,-
g0mh,1001,Benjamin Thomas George,/en/players/benjamin-thomas-george/g0mh/overview,12,-,4,-,-
lh70,1002,Kuan-Yi Lee,/en/players/kuan-yi-lee/lh70/overview,12,-,7,-,-
k0em,1003,Matt Kuhar,/en/players/matt-kuhar/k0em/overview,12,-,8,-,-
g0b1,1004,Perry Gregg,/en/players/perry-gregg/g0b1/overview,12,-,8,-,-
m0i1,1005,Marcus McDaniel,/en/players/marcus-mcdaniel/m0i1/overview,12,-,8,-,-
h0ay,1006,George Houghton,/en/players/george-houghton/h0ay/overview,12,-,10,-,-
k0bh,1007,Rimpei Kawakami,/en/players/rimpei-kawakami/k0bh/overview,12,-,10,-,-
v993,1008,Eero Vasa,/en/players/eero-vasa/v993/overview,12,-,11,-,-
tg52,1009,Luca Tomasetto,/en/players/luca-tomasetto/tg52/overview,12,-1,11,1,-
c0jr,1010,Ioan Alexandru Chirita,/en/players/ioan-alexandru-chirita/c0jr/overview,12,+1,12,-,-
m09m,1011,Ivan Marrero Curbelo,/en/players/ivan-marrero-curbelo/m09m/overview,12,-,13,-,-
d09l,1012,Louis Dussin,/en/players/louis-dussin/d09l/overview,12,-,14,-,-
sy31,1013,Ryan James Storrie,/en/players/ryan-james-storrie/sy31/overview,12,-,16,-,-
c0i5,1014,Corban Crowther,/en/players/corban-crowther/c0i5/overview,12,-,17,-,-
m0sb,1015,Koki Matsuda,/en/players/koki-matsuda/m0sb/overview,12,-,18,-,-
l0id,1016,Jack Loge,/en/players/jack-loge/l0id/overview,12,-,18,-,-
d0be,1017,Jesse Delaney,/en/players/jesse-delaney/d0be/overview,12,-,20,-,-
t0hs,1018,Pablo Trochu,/en/players/pablo-trochu/t0hs/overview,12,-,21,-,-
l0g1,1019,Noah Lopez,/en/players/noah-lopez/l0g1/overview,12,-,21,-,-
ke85,1020,Kazuma Kawachi,/en/players/kazuma-kawachi/ke85/overview,12,-,22,3,-
sy50,1021,Nitin Kumar Sinha,/en/players/nitin-kumar-sinha/sy50/overview,12,-,23,-,-
n724,1022,Gabriele Maria Noce,/en/players/gabriele-maria-noce/n724/overview,12,+1,26,-,-
sz28,1023,Kyle Seelig,/en/players/kyle-seelig/sz28/overview,11,-8,3,-,-
n830,1024,Johan Nikles,/en/players/johan-nikles/n830/overview,11,-,4,-,-
m0j2,1025,Pablo Masjuan Ginel,/en/players/pablo-masjuan-ginel/m0j2/overview,11,-,5,-,-
t0bz,1026,Luciano Tacchi,/en/players/luciano-tacchi/t0bz/overview,11,-,5,-,-
tg46,1027,Ryota Tanuma,/en/players/ryota-tanuma/tg46/overview,11,-,7,-,-
j0a6,1028,Scott Jones,/en/players/scott-jones/j0a6/overview,11,-1,8,-,-
m0rx,1029,Kenta Miyoshi,/en/players/kenta-miyoshi/m0rx/overview,11,-,9,-,-
d0hx,1030,Dylan Dietrich,/en/players/dylan-dietrich/d0hx/overview,11,-,9,-,-
f0ck,1031,Andrew Fenty,/en/players/andrew-fenty/f0ck/overview,11,+1,12,-,-
h0d1,1032,Adam Heinonen,/en/players/adam-heinonen/h0d1/overview,11,+2,12,-,-
cd85,1033,Pablo Carreno Busta,/en/players/pablo-carreno-busta/cd85/overview,11,-,15,-,-
b0a2,1034,Siddhant Banthia,/en/players/siddhant-banthia/b0a2/overview,11,-,15,-,-
g0d2,1035,Andrea Gola,/en/players/andrea-gola/g0d2/overview,11,-,15,-,-
h0gj,1036,Sean Hess,/en/players/sean-hess/h0gj/overview,11,-,15,-,-
t0b4,1037,Naoki Tajima,/en/players/naoki-tajima/t0b4/overview,11,-,17,-,-
g0b2,1038,Joshua Goodger,/en/players/joshua-goodger/g0b2/overview,11,-,18,-,-
b0lv,1039,Michael Bassem Sobhy,/en/players/michael-bassem-sobhy/b0lv/overview,11,+2,18,-,-
s0in,1040,Woobin Shin,/en/players/woobin-shin/s0in/overview,11,-,24,-,-
bd80,1041,Attila Balazs,/en/players/attila-balazs/bd80/overview,10,-,2,-,-
c977,1042,Marin Cilic,/en/players/marin-cilic/c977/overview,10,-,16,-,-
ka98,1043,Bradley Klahn,/en/players/bradley-klahn/ka98/overview,10,-,2,-,-
c0e0,1044,Robert Cash,/en/players/robert-cash/c0e0/overview,10,-,2,-,-
g0jj,1045,Sebastian Gorzny,/en/players/sebastian-gorzny/g0jj/overview,10,-,5,-,-
b0ov,1046,Petr Brunclik,/en/players/petr-brunclik/b0ov/overview,10,-,5,-,-
g0bj,1047,Alejandro Garcia,/en/players/alejandro-garcia/g0bj/overview,10,-,6,-,-
o0bq,1048,Karlis Ozolins,/en/players/karlis-ozolins/o0bq/overview,10,-,6,-,-
s0vm,1049,Trevor Svajda,/en/players/trevor-svajda/s0vm/overview,10,-,6,-,-
b0i0,1050,Alexander Bernard,/en/players/alexander-bernard/b0i0/overview,10,-,7,-,-
k0m7,1051,Daniel Khazime,/en/players/daniel-khazime/k0m7/overview,10,-,7,-,-
w0dd,1052,Cooper Williams,/en/players/cooper-williams/w0dd/overview,10,-,7,-,-
rh69,1053,Matthew Christopher Romios,/en/players/matthew-christopher-romios/rh69/overview,10,-1,7,-,-
g0lg,1054,Yanis Ghazouani Durand,/en/players/yanis-ghazouani-durand/g0lg/overview,10,-,7,-,-
a0dv,1055,Arda Azkara,/en/players/arda-azkara/a0dv/overview,10,-,7,-,-
j0d5,1056,Hayden Jones,/en/players/hayden-jones/j0d5/overview,10,-,8,-,-
z09x,1057,Zhao Zhao,/en/players/zhao-zhao/z09x/overview,10,-,9,-,-
a0jw,1058,Joaquin Aguilar Cardozo,/en/players/joaquin-aguilar-cardozo/a0jw/overview,10,-1,9,-,-
m0i0,1059,Maxwell Mckennon,/en/players/maxwell-mckennon/m0i0/overview,10,-,9,-,-
s0wt,1060,Joel Josef Schwaerzler,/en/players/joel-josef-schwaerzler/s0wt/overview,10,+2,10,-,-
e0cl,1061,Ron Ellouck,/en/players/ron-ellouck/e0cl/overview,10,-,10,-,-
p0gf,1062,Stijn Pel,/en/players/stijn-pel/p0gf/overview,10,-,11,-,-
tg67,1063,Kristjan Tamm,/en/players/kristjan-tamm/tg67/overview,10,+2,11,-,-
r0hk,1064,Filippo Romano,/en/players/filippo-romano/r0hk/overview,10,-,12,-,-
c0nn,1065,Gianluca Cadenasso,/en/players/gianluca-cadenasso/c0nn/overview,10,-,13,-,-
b0rn,1066,Kane Bonsach Ganley,/en/players/kane-bonsach-ganley/b0rn/overview,10,-,14,-,-
k0hb,1067,Szymon Kielan,/en/players/szymon-kielan/k0hb/overview,10,-,15,1,-
i326,1068,Pruchya Isaro,/en/players/pruchya-isaro/i326/overview,10,-,16,-,-
s09k,1069,Gorazd Srbljak,/en/players/gorazd-srbljak/s09k/overview,10,-,16,-,-
y0a8,1070,Taiyo Yamanaka,/en/players/taiyo-yamanaka/y0a8/overview,10,-,17,2,-
w0aj,1071,Seita Watanabe,/en/players/seita-watanabe/w0aj/overview,10,+1,17,-,-
s0e6,1072,Stijn Slump,/en/players/stijn-slump/s0e6/overview,10,-,17,-,-
s0jh,1073,Filippo Speziali,/en/players/filippo-speziali/s0jh/overview,10,-,18,1,-
o684,1074,Osgar O'Hoisin,/en/players/osgar-o'hoisin/o684/overview,10,-,20,-,-
n0af,1075,Arvid Nordquist,/en/players/arvid-nordquist/n0af/overview,10,-1,20,-,-
a0an,1076,Cengiz Aksu,/en/players/cengiz-aksu/a0an/overview,10,-,20,-,-
c0mx,1077,Dragos Nicolae Cazacu,/en/players/dragos-nicolae-cazacu/c0mx/overview,10,-,23,-,-
mo55,1078,Lucas Miedler,/en/players/lucas-miedler/mo55/overview,9,-,1,-,-
b0pk,1079,Jonah Braswell,/en/players/jonah-braswell/b0pk/overview,9,-,3,-,-
i09u,1080,Rafael Izquierdo Luque,/en/players/rafael-izquierdo-luque/i09u/overview,9,-,4,-,-
c0nb,1081,Federico Cina,/en/players/federico-cina/c0nb/overview,9,+8,5,-,-
p0c1,1082,Karl Poling,/en/players/karl-poling/p0c1/overview,9,-,6,-,-
b0j8,1083,Micah Braswell,/en/players/micah-braswell/b0j8/overview,9,-,6,-,-
c0jt,1084,Robin Catry,/en/players/robin-catry/c0jt/overview,9,-,7,-,-
hb83,1085,Mitchell Harper,/en/players/mitchell-harper/hb83/overview,9,-,8,-,-
m09x,1086,Sina Moghimi,/en/players/sina-moghimi/m09x/overview,9,-,8,1,-
fa42,1087,Carlo Alberto Fossati,/en/players/carlo-alberto-fossati/fa42/overview,9,-,10,-,-
b0iz,1088,Devin Badenhorst,/en/players/devin-badenhorst/b0iz/overview,9,-,11,-,-
b0m9,1089,Alessandro Bellifemine,/en/players/alessandro-bellifemine/b0m9/overview,9,+1,12,-,-
l0ck,1090,Younes Lalami Laaroussi,/en/players/younes-lalami-laaroussi/l0ck/overview,9,-,13,-,-
s0mj,1091,Thantub Suksumrarn,/en/players/thantub-suksumrarn/s0mj/overview,9,-,13,-,-
h0hx,1092,Jan Hrazdil,/en/players/jan-hrazdil/h0hx/overview,9,+1,13,-,-
p0ff,1093T,Lukas Palovic,/en/players/lukas-palovic/p0ff/overview,9,-,15,-,-
p0hl,1093T,Pietro Pampanin,/en/players/pietro-pampanin/p0hl/overview,9,-,15,-,-
m0ic,1095,Giannicola Misasi,/en/players/giannicola-misasi/m0ic/overview,9,-,16,-,-
s0lf,1096,Leonid Sheyngezikht,/en/players/leonid-sheyngezikht/s0lf/overview,9,+1,17,-,-
tc87,1097,Jonas Trinker,/en/players/jonas-trinker/tc87/overview,9,-,17,-,-
mj01,1098T,Roberto Marcora,/en/players/roberto-marcora/mj01/overview,8,-,1,8,-
s0de,1098T,Dhakshineswar Suresh,/en/players/dhakshineswar-suresh/s0de/overview,8,-,1,-,-
v0dh,1100,Henry Von Der Schulenburg,/en/players/henry-von-der-schulenburg/v0dh/overview,8,-,3,-,-
j09f,1101,Hendrik Jebens,/en/players/hendrik-jebens/j09f/overview,8,-,3,-,-
a596,1102T,Pablo Andujar,/en/players/pablo-andujar/a596/overview,8,-,4,8,-
p0me,1102T,Luca Preda,/en/players/luca-preda/p0me/overview,8,-,4,-,-
a0iy,1104,Luis Carlos Alvarez,/en/players/luis-carlos-alvarez/a0iy/overview,8,-,4,-,-
h0eq,1105,Casey Hoole,/en/players/casey-hoole/h0eq/overview,8,-,4,-,-
a0ey,1106,Walid Ahouda,/en/players/walid-ahouda/a0ey/overview,8,-,4,-,-
ch27,1107T,Hyeon Chung,/en/players/hyeon-chung/ch27/overview,8,-,5,-,-
d0k3,1107T,Guillaume Dalmasso,/en/players/guillaume-dalmasso/d0k3/overview,8,-,5,-,-
s0vo,1109,Pawit Sornlaksup,/en/players/pawit-sornlaksup/s0vo/overview,8,-,5,-,-
d0i0,1110,Sebastian Dominko,/en/players/sebastian-dominko/d0i0/overview,8,-,6,-,-
h09w,1111,Jordan Hasson,/en/players/jordan-hasson/h09w/overview,8,-,7,-,-
p0lz,1112,Danil Panarin,/en/players/danil-panarin/p0lz/overview,8,-,7,-,-
ch19,1113,Daniele Capecchi,/en/players/daniele-capecchi/ch19/overview,8,-,8,4,-
s0w8,1114,Aryan Shah,/en/players/aryan-shah/s0w8/overview,8,-,8,-,-
sx77,1115,Isaiah Strode,/en/players/isaiah-strode/sx77/overview,8,-,9,2,-
c0l4,1116T,Stylianos Christodoulou,/en/players/stylianos-christodoulou/c0l4/overview,8,-,9,-,-
n0eg,1116T,Arthur Nagel,/en/players/arthur-nagel/n0eg/overview,8,-,9,-,-
wb23,1118,Warren Wood,/en/players/warren-wood/wb23/overview,8,-,10,-,-
rd58,1119,Dominik Recek,/en/players/dominik-recek/rd58/overview,8,-,10,-,-
f0fh,1120,David Fix,/en/players/david-fix/f0fh/overview,8,-,11,-,-
h0b7,1121,Trey Hilderbrand,/en/players/trey-hilderbrand/h0b7/overview,8,+1,11,-,-
dg67,1122,Milan Drinic,/en/players/milan-drinic/dg67/overview,8,-,11,-,-
f0bp,1123,Pietro Fellin,/en/players/pietro-fellin/f0bp/overview,8,-,11,-,-
h0dp,1124,Seon Yong Han,/en/players/seon-yong-han/h0dp/overview,8,-,12,-,-
a0gq,1125T,Wissam Abderrahman,/en/players/wissam-abderrahman/a0gq/overview,8,-,12,-,-
c0i0,1125T,Lucio Carnevalle,/en/players/lucio-carnevalle/c0i0/overview,8,-,12,-,-
b0ci,1127,Christopher Bulus,/en/players/christopher-bulus/b0ci/overview,8,+1,12,-,-
v0f6,1128T,Nicolas Villalon,/en/players/nicolas-villalon/v0f6/overview,8,-,15,-,-
w0ax,1128T,Oscar Weightman,/en/players/oscar-weightman/w0ax/overview,8,-,15,-,-
j540,1130,Elio Jose Ribeiro Lago,/en/players/elio-jose-ribeiro-lago/j540/overview,8,-,16,-,-
e0di,1131,Juan Estevez,/en/players/juan-estevez/e0di/overview,8,-,16,-,-
k0jb,1132,Nicolas Kobelt,/en/players/nicolas-kobelt/k0jb/overview,8,-,17,-,-
c0fr,1133,Federico Campana,/en/players/federico-campana/c0fr/overview,8,-,17,-,-
o560,1134,Juan Sebastian Osorio,/en/players/juan-sebastian-osorio/o560/overview,8,-,18,-,-
m0qk,1135,Loann Massard,/en/players/loann-massard/m0qk/overview,8,-,19,-,-
r0k9,1136,Charlie Robertson,/en/players/charlie-robertson/r0k9/overview,7,-,3,-,-
c0pc,1137,James Connel,/en/players/james-connel/c0pc/overview,7,-,3,-,-
o522,1138,Reilly Opelka,/en/players/reilly-opelka/o522/overview,7,-,4,-,-
e09h,1139T,Jonas Eriksson Ziverts,/en/players/jonas-eriksson-ziverts/e09h/overview,7,-,4,-,-
f0hi,1139T,Ryan Fishback,/en/players/ryan-fishback/f0hi/overview,7,-,4,-,-
g0i4,1141,Mikhail Gorokhov,/en/players/mikhail-gorokhov/g0i4/overview,7,-,6,-,-
i0bn,1142,Volodymyr Iakubenko,/en/players/volodymyr-iakubenko/i0bn/overview,7,-,6,-,-
m0ig,1143,Ezequiel Monferrer,/en/players/ezequiel-monferrer/m0ig/overview,7,-,7,-,-
p0j3,1144,Alexander Petrov,/en/players/alexander-petrov/p0j3/overview,7,-,7,-,-
f0c0,1145,Chase Ferguson,/en/players/chase-ferguson/f0c0/overview,7,-,8,-,-
s0lt,1146,Daniel Siniakov,/en/players/daniel-siniakov/s0lt/overview,7,-,8,-,-
b0if,1147,Blu Baker,/en/players/blu-baker/b0if/overview,7,-,8,-,-
b0t2,1148T,Jurriaan Bol,/en/players/jurriaan-bol/b0t2/overview,7,-,8,-,-
c0lk,1148T,Carlo Alberto Caniato,/en/players/carlo-alberto-caniato/c0lk/overview,7,-,8,-,-
f0f0,1150,Romain Faucon,/en/players/romain-faucon/f0f0/overview,7,-1,8,-,-
f0hb,1151,Rodrigo Fernandes,/en/players/rodrigo-fernandes/f0hb/overview,7,-,9,-,-
a09u,1152,Nicolas Alvarez Varona,/en/players/nicolas-alvarez-varona/a09u/overview,7,-,9,-,-
rh45,1153,Tim Ruehl,/en/players/tim-ruehl/rh45/overview,7,-,9,-,-
k0hu,1154,Artur Kukasian,/en/players/artur-kukasian/k0hu/overview,7,-,10,-,-
bu04,1155T,Federico Bertuccioli,/en/players/federico-bertuccioli/bu04/overview,7,-,10,3,-
w0e2,1155T,Mark Wallner,/en/players/mark-wallner/w0e2/overview,7,-,10,-,-
kg53,1157,Alexander Klintcharov,/en/players/alexander-klintcharov/kg53/overview,7,-3,11,-,-
